4.95809838499  5.78213554574
5.021549402  5.71220773624
5.08500041902  5.64227992673
5.14797256043  5.58986100636
5.21142357744  5.51993319685
5.27439571885  5.46751427648
5.39986112608  5.38018532486
5.46331214309  5.31025751535
5.5267631601  5.24032970585
5.58973530151  5.18791078548
5.65222856732  5.15300075423
5.71472183314  5.11809072298
5.77721509895  5.08318069174
5.84018724036  5.03076177136
5.90315938177  4.97834285099
5.96613152318  4.92592393061
6.09207580601  4.82108608986
6.21706233763  4.75126602737
6.40502101067  4.6290270445
6.46847202768  4.559099235
6.65547294951  4.47187803038
6.90592488836  4.31472901627
7.0934046858  4.20999892253
7.40539213926  4.05295765543
7.6548863269  3.93082641957
7.96687378036  3.77378515246
8.1543535778  3.66905505872
8.52739767027  3.52963042776
8.90044176274  3.39020579679
9.2105137138  3.3032000862
9.52058566486  3.21619437561
9.76816435011  3.16409869626
10.2008284548  3.09481736882
10.5714781693  3.04293718349
10.8185779789  3.00835039328
11.0041422739  2.97365585605
11.3743131128  2.93928455985
11.7440050761  2.92242215279
12.236289193  2.92328412887
12.4824312514  2.92371511691
12.7285733099  2.92414610495
13.0357720073  2.94219372912
13.4045062194  2.96034910031
13.7727615559  2.99601336063
14.0794813777  3.03156987394
14.3866800752  3.04961749811
14.6929210214  3.10268290055
14.9381053287  3.13813166685
15.305402914  3.20881370542
15.4279950676  3.22653808857
15.6116438602  3.26187910785
15.7952926529  3.29722012714
16.0399980845  3.35017778257
16.2236468771  3.38551880185
16.4683523088  3.43847645728
16.7741143794  3.50905074884
16.8351710184  3.52666738498
17.2635252427  3.61496605969
17.4466951598  3.66781596811
17.7524572304  3.73839025967
18.1798537035  3.86170671264
18.6072501766  3.98502316561
18.7894623424  4.07289085228
19.0952244131  4.14346514384
19.4005076081  4.23154832453
19.82694633  4.38988255576
20.1322295251  4.47796573645
20.5591471226  4.61879107855
20.925008081  4.74199978451
21.2908690395  4.86520849046
21.5341378443  4.97069281327
21.8384632882  5.09379377222
22.2038453711  5.23451136731
22.4471141759  5.33999569012
22.7514396198  5.46309664907
23.0557650636  5.58619760802
23.3605693831  5.69178967784
23.5423026733  5.79716625364
23.8461492416  5.93777610171
24.1504746854  6.06087706066
24.2716302123  6.13112811119
24.5759556561  6.25422907014
24.7576889464  6.35960564594
24.9399011122  6.44747333262
